GEO_ID,state,county,county_name,avg_household_size,avg_family_size,pop_in_households,pop_in_school,pop_in_college,attainment_gt_12th,attainment_gt_bachelors,pop_veterans,pop_native,pop_foreign_born,naturalized_citizen,not_citizen,foreign_born_europe,foreign_born_asia,foreign_born_africa,foreign_born_oceania,foreign_born_latin_america,foreign_born_north_america,households_with_computer,households_with_internet,pop_in_labor_force,civilian_labor_force,civilian_labor_force_employed,civilian_labor_force_unemployed,armed_forces,pop_not_in_labor_force,work_commute_drove_alone,work_commute_carpooled,work_commute_public_transport,work_commute_walked,work_commute_other,work_commute_from_home,work_commute_avg_time_minutes,worker_class_private_or_salary,worker_class_government,worker_class_self_employed,worker_class_unpaid_family,median_household_income_dollars,avg_household_income_dollars,pop_noninstitutionalized,pop_with_health_insurance,pop_without_health_insurance,pop_total,pop_male,pop_female,pop_hispanic_alone,pop_white_alone,pop_black_alone,pop_american_indian_alaska_native_alone,pop_native_hawaiian_pacific_islander_alone,pop_other_race_alone,pop_two_or_more_races,pop_citizen_over_18,pop_citizen_over_18_male,pop_citizen_over_18_female,pop_in_school_not_college,attainment_lt_12th_no_diploma
0500000US24011,24,011,"Caroline County, Maryland",2.65,3.27,33088,7845,1393,19273,3733,1575,31611,2058,541,1517,283,230,36,0,1488,21,11583,11032,16933,16921,15959,962,12,9761,12938,1063,42,177,395,1088,33.4,12176,2749,1003,31,68457,87383,33333,30895,2438,33669,16547,17122,3122,24419,4227,4,7,153,1488,24344,11697,12647,6452.0,3734.0
0500000US24013,24,013,"Carroll County, Maryland",2.66,3.12,171220,41380,10367,116557,49770,10248,165744,9577,5508,4069,1752,3414,976,35,3084,316,61540,59459,95948,95243,91941,3302,705,45919,67334,6081,287,941,691,15730,34.4,68633,18103,5018,187,118211,142587,172747,167736,5011,175321,87175,88146,8923,148104,7035,109,11,1314,5630,132978,65684,67294,31013.0,5770.0
0500000US24015,24,015,"Cecil County, Maryland",2.54,3.02,103248,23412,5029,67336,20517,6848,100840,4120,2423,1697,722,1327,384,0,1571,116,38781,37071,52798,52684,49805,2879,114,31919,36928,4163,138,1002,731,6069,28.5,37466,10113,2166,60,92007,112022,103637,99898,3739,104960,51989,52971,5852,84359,7478,83,40,656,5208,80095,39603,40492,18383.0,5997.0
0500000US24017,24,017,"Charles County, Maryland",2.78,3.33,169104,44250,11255,109356,38720,16648,156014,14513,8708,5805,1116,4367,3245,62,5686,37,58775,56848,94138,92148,87682,4466,1990,41064,61756,7444,2165,726,1460,14462,41.4,53402,31036,3037,207,122816,141768,167695,159928,7767,170527,82135,88392,13500,54588,82452,420,141,1234,12539,124907,59145,65762,32995.0,6337.0
0500000US24019,24,019,"Dorchester County, Maryland",2.38,2.99,32277,6411,1235,20227,4539,2056,31286,1468,601,867,172,281,137,3,875,0,12569,11629,15653,15647,14753,894,6,11029,11463,1507,3,277,254,1058,26.9,10614,2915,1157,67,61839,84771,32441,30643,1798,32754,15094,17660,1996,19895,8115,0,6,257,2104,25104,11637,13467,5176.0,3224.0
0500000US24021,24,021,"Frederick County, Maryland",2.70,3.18,282332,72473,18364,183533,89963,16294,247571,39477,23501,15976,3985,12309,6169,230,16482,302,101259,97476,158994,157379,152168,5211,1615,68517,102326,10928,1626,2666,1990,32093,33.1,112603,32577,6704,284,122002,148300,283884,270527,13357,287048,141965,145083,36962,188615,28907,254,98,909,14478,205424,100994,104430,54109.0,12957.0
0500000US24023,24,023,"Garrett County, Maryland",2.22,2.76,27925,5178,1102,19404,5573,2124,28218,397,216,181,175,83,17,20,102,0,11306,10437,14041,14041,13430,611,0,10091,9864,1095,139,259,161,1614,23.7,9735,2717,947,31,67688,97358,28254,26501,1753,28615,14431,14184,393,27112,175,58,1,172,567,23362,11629,11733,4076.0,2105.0
0500000US24025,24,025,"Harford County, Maryland",2.57,3.07,261940,61095,13787,176009,74637,17501,248065,15692,10498,5194,2400,5431,2852,86,4744,179,98917,94286,143010,141590,136174,5416,1420,68897,101752,9337,811,1475,1975,20226,32.1,100266,30614,5156,138,112265,133148,261158,251886,9272,263757,129734,134023,15290,188826,37254,185,138,1736,12431,200158,97428,102730,47308.0,9042.0
0500000US24027,24,027,"Howard County, Maryland",2.76,3.23,333583,91996,23782,218336,148194,15149,259599,76729,50567,26162,5586,44804,11693,107,13988,551,119711,116994,184801,181999,175641,6358,2802,81316,113876,9423,2703,1554,2303,45574,28.5,126510,40279,8610,242,149763,184243,331595,317577,14018,336328,165829,170499,29135,154383,66160,266,129,2267,19299,232909,113341,119568,68214.0,11572.0
0500000US24029,24,029,"Kent County, Maryland",2.09,2.63,17754,3786,1634,12985,5535,1169,18636,710,471,239,203,168,38,0,280,21,8025,7221,10104,10031,9735,296,73,6717,6484,743,41,969,100,1113,25.4,7477,1411,824,23,80147,106060,18993,17842,1151,19346,9147,10199,1126,14686,2704,2,1,64,521,16118,7432,8686,2152.0,999.0
0500000US24031,24,031,"Montgomery County, Maryland",2.72,3.29,1057325,268468,67493,675966,448543,34165,707726,358223,206356,151867,32153,128143,62763,943,131096,3060,382223,372603,594535,590776,561656,29120,3759,257831,291655,41879,41226,9487,11844,156253,31.9,401746,120497,38141,1272,132450,181376,1056471,983039,73432,1065949,519390,546559,223958,420862,194756,1153,380,10685,51066,691365,330483,360882,200975.0,64055.0
0500000US24033,24,033,"Prince George's County, Maryland",2.70,3.36,940535,242317,77559,571607,242184,50463,717375,242379,105742,136637,5726,29525,61443,224,144844,617,339117,326173,536486,531986,498060,33926,4500,234739,294219,48549,36143,8279,15043,87958,35.2,340494,131061,25841,664,101798,125138,950053,841740,108313,959754,464495,495259,216088,103961,558157,1435,247,6490,36250,626956,290054,336902,164758.0,88628.0
0500000US24035,24,035,"Queen Anne's County, Maryland",2.58,3.03,51444,11158,2158,34991,14207,3237,49200,2625,1132,1493,375,502,299,0,1436,13,19365,17910,28553,28452,27361,1091,101,13660,20339,2060,166,138,208,4046,33.2,20169,5049,2022,121,112826,141291,51468,48546,2922,51825,25839,25986,2958,42759,2842,8,0,347,2386,39755,19543,20212,9000.0,2420.0
0500000US24037,24,037,"St. Mary's County, Maryland",2.65,3.14,112452,28316,6924,71997,28316,12208,110184,4942,2889,2053,960,2079,534,47,1151,171,40582,39494,62278,59329,57216,2113,2949,28616,42647,3373,527,1683,503,10354,29.9,35572,18988,2540,116,119446,142976,111356,107043,4313,115126,58054,57072,7072,80916,16751,73,6,569,6750,85757,43036,42721,21392.0,5648.0
0500000US24039,24,039,"Somerset County, Maryland",2.38,3.08,19850,6129,2557,15105,3379,1368,23556,1266,465,801,99,84,784,0,278,21,7556,6962,9705,9705,8981,724,0,11378,6640,914,24,306,91,809,24.5,5415,2751,815,0,64943,74802,21300,20528,772,24822,13791,11031,1144,12613,9559,60,0,106,1155,19720,10787,8933,3572.0,2318.0
0500000US24041,24,041,"Talbot County, Maryland",2.28,2.87,37472,7020,1374,26420,12052,2574,34894,3023,1318,1705,660,418,52,19,1840,34,15490,14804,17948,17935,17158,777,13,13869,12108,1244,88,401,454,2546,24.7,12782,2840,1518,18,84811,126276,37570,36091,1479,37917,18258,19659,3650,27999,4628,54,19,90,949,29436,13834,15602,5646.0,2274.0
0500000US24043,24,043,"Washington County, Maryland",2.48,3.01,148289,33094,6642,96784,26365,8643,145444,10265,5154,5111,1067,1744,1806,12,5099,537,56192,52965,74910,74535,71392,3143,375,50770,52506,6443,776,1061,1108,8746,28.8,54472,13322,3497,101,77747,99335,148730,139417,9313,155709,79089,76620,12297,114121,17838,113,80,422,8307,117173,59534,57639,26452.0,12425.0
0500000US24045,24,045,"Wicomico County, Maryland",2.49,3.05,100795,29019,10134,60360,19606,4778,95001,9913,4659,5254,640,3026,529,0,5642,76,38758,36319,55700,55631,52357,3274,69,28263,40775,4741,149,1056,777,4058,23.0,39347,9954,2778,278,76210,99023,103948,97025,6923,104914,50343,54571,7463,60794,27761,29,20,583,5711,76902,35674,41228,18885.0,6136.0
0500000US24047,24,047,"Worcester County, Maryland",2.19,2.70,52960,9907,2290,38348,14393,3746,51175,2525,1281,1244,890,703,92,0,821,19,23005,22005,26876,26713,24921,1792,163,18807,18597,1836,128,512,453,3021,23.3,18011,5023,1800,87,81745,117610,52974,50305,2669,53700,26172,27528,2165,41791,6455,21,29,374,2122,43334,20808,22526,7617.0,2455.0
0500000US24510,24,510,"Baltimore city, Maryland",2.16,3.11,552364,139104,48347,352055,145111,21305,519846,53397,24620,28777,5148,11931,9502,201,25706,909,239891,218270,294777,294134,274907,19227,643,171585,150236,19084,27899,15230,9992,48161,29.1,207444,56009,11182,272,62177,89265,566123,532503,33620,573243,266605,306638,47018,148914,335489,881,131,3556,22566,428736,192735,236001,90757.0,49494.0
0500000US25001,25,001,"Barnstable County, Massachusetts",2.16,2.71,228709,37636,10797,176819,88626,14125,208737,22931,12472,10459,5493,2769,955,108,12666,940,102074,99718,118691,117962,112042,5920,729,84992,79236,7659,1308,2095,1957,17586,24.8,86888,14958,9998,198,95241,134349,229082,222993,6089,231668,111539,120129,8561,197297,6441,770,0,3083,12114,189559,90056,99503,26839.0,6913.0
0500000US25003,25,003,"Berkshire County, Massachusetts",2.14,2.75,123286,26762,9675,90419,38388,6411,121456,7974,4127,3847,2119,2021,1104,24,2355,351,54329,51976,67495,67495,63877,3618,0,44024,44326,4398,912,3014,744,8840,21.2,49508,8670,5646,53,76013,108456,127726,125588,2138,129430,63381,66049,7591,109712,3310,151,13,574,5621,105338,50700,54638,17087.0,5668.0
0500000US25005,25,005,"Bristol County, Massachusetts",2.43,2.98,567783,129842,32641,357621,127037,24032,502932,79338,46797,32541,32579,10798,9762,49,25400,750,220038,210811,311337,310909,293926,16983,428,166045,214027,26128,5337,5747,3903,31967,28.5,241227,38685,13658,356,85625,111532,576931,557969,18962,582270,284657,297613,59389,438495,23490,423,31,10162,36154,433863,208332,225531,97201.0,54902.0
0500000US25007,25,007,"Dukes County, Massachusetts",2.73,3.32,20673,3634,607,15763,8585,1072,18034,2899,1158,1741,465,195,10,0,2147,82,7417,7203,12057,12053,11262,791,4,5853,6678,897,167,778,124,2377,16.4,7895,1354,1959,54,125786,205357,20832,20385,447,20933,10125,10808,682,16741,574,217,0,600,1810,15850,7704,8146,3027.0,779.0
0500000US25009,25,009,"Essex County, Massachusetts",2.54,3.12,795766,186189,47089,515161,246169,27478,657609,155445,86630,68815,19941,22331,9258,364,100882,2669,298165,289279,448516,448303,425405,22898,213,216074,280866,30137,14739,11123,10370,68236,28.5,349190,51464,24373,378,101883,140098,807007,784558,22449,813054,395030,418024,195593,524651,28297,292,174,6542,28781,583292,278160,305132,139100.0,56876.0
0500000US25011,25,011,"Franklin County, Massachusetts",2.20,2.76,69330,13530,3388,51386,22083,3575,67403,3541,1835,1706,1017,1204,85,66,953,216,29832,28808,37877,37864,35826,2038,13,22821,24819,3190,368,1194,384,5335,23.8,25223,6457,4059,87,74907,94042,70336,68856,1480,70944,34907,36037,3839,62047,897,23,21,388,2293,57531,27910,29621,10142.0,3019.0
0500000US25013,25,013,"Hampden County, Massachusetts",2.44,3.09,449447,108230,28211,279909,94089,20195,419122,43693,26312,17381,13521,11690,3421,41,13486,1534,169916,164168,227207,226771,213133,13638,436,150965,159156,16486,3261,4894,3695,21929,22.7,166577,34969,11405,182,71306,94811,458451,444482,13969,462815,225126,237689,125188,274463,35228,205,23,1788,14340,350858,167743,183115,80019.0,41022.0
0500000US25015,25,015,"Hampshire County, Massachusetts",2.24,2.80,138851,54676,34977,96227,52034,7119,148348,13680,7433,6247,3119,6091,1205,28,2650,587,59865,57732,87547,87452,83083,4369,95,54921,51675,4190,2204,5895,1386,14768,23.2,59451,17477,6006,149,87001,117323,160878,158063,2815,162028,75413,86615,11964,130171,4019,94,16,636,6581,132989,61257,71732,19699.0,4605.0
0500000US25017,25,017,"Middlesex County, Massachusetts",2.49,3.07,1578949,403939,139649,1081524,690381,43892,1260223,378142,191006,187136,61683,161252,27839,1761,116465,9142,615255,600550,948697,946989,905785,41204,1708,409153,481891,56299,64166,37519,29505,219412,29.9,757715,98116,48827,1127,130847,178070,1624067,1585712,38355,1638365,809099,829266,151761,1066504,77245,878,553,23283,95499,1151648,559260,592388,264290.0,78596.0
0500000US25019,25,019,"Nantucket County, Massachusetts",2.71,3.05,14224,3121,679,9809,5930,703,12193,2290,1219,1071,734,284,125,17,1090,40,5186,5006,8587,8574,8204,370,13,3378,5494,487,60,522,483,1049,16.0,5857,1151,1189,7,139688,205560,14434,13304,1130,14483,7550,6933,2467,9879,1361,8,0,127,390,10649,5484,5165,2442.0,720.0
0500000US25021,25,021,"Norfolk County, Massachusetts",2.51,3.11,711784,177401,51261,489336,304559,22054,588940,141142,83527,57615,27368,67665,10011,440,32864,2794,274352,268571,414956,414608,394106,20502,348,184807,220941,23294,33375,11994,7517,87952,32.5,327011,46706,19864,525,130739,183022,723232,709721,13511,730082,353940,376142,42383,501825,51987,412,132,8098,34905,529428,252808,276620,126140.0,28767.0
0500000US25023,25,023,"Plymouth County, Massachusetts",2.58,3.08,523929,119385,28677,353952,159059,24212,475229,59846,36189,23657,8927,6791,16767,254,26034,1073,194806,188734,292641,292069,277193,14876,572,146086,191620,19091,7805,3998,5121,44082,32.5,220668,40518,15767,240,114201,151136,528518,515252,13266,535075,261787,273288,26184,407191,41606,353,206,14453,36123,404008,194821,209187,90708.0,26359.0
0500000US25025,25,025,"Suffolk County, Massachusetts",2.25,3.04,736673,205175,105660,483269,279428,14271,551082,234039,118259,115780,24312,54955,24931,653,125729,3459,312134,299847,469220,468636,439114,29522,584,203458,151736,26301,95735,51219,18057,85075,30.9,370695,49162,18495,762,95631,139201,780209,756034,24175,785121,378760,406361,182283,342378,134542,979,317,8387,44270,553605,259078,294527,99515.0,68832.0
0500000US25027,25,027,"Worcester County, Massachusetts",2.50,3.04,839576,208005,62850,555478,241579,34457,741542,126246,66543,59703,19191,37488,18243,304,47729,3291,321276,312133,472524,471761,446897,24864,763,238463,308148,34145,6654,9608,10439,67999,29.2,361894,62042,22387,574,95939,124653,857415,835792,21623,867788,431017,436771,118968,610037,41254,600,180,9555,41065,636636,312582,324054,145155.0,53571.0
0500000US26001,26,001,"Alcona County, Michigan",1.94,2.39,10298,1221,228,8035,1852,1125,10189,208,167,41,52,53,0,8,30,65,4869,4422,3966,3966,3788,178,0,5312,2775,387,0,110,24,405,27.9,2822,680,286,0,54993,73179,10326,9922,404,10397,5210,5187,176,9676,68,28,0,47,350,9051,4555,4496,993.0,614.0
0500000US26003,26,003,"Alger County, Michigan",2.19,2.67,7740,1437,324,6406,1434,627,8669,93,41,52,37,19,0,0,21,16,3247,3015,3175,3175,2959,216,0,4509,2083,383,22,118,62,238,22.9,2174,636,149,0,61286,73201,7754,7423,331,8762,4966,3796,154,7128,670,202,0,65,520,7430,4260,3170,1113.0,419.0
0500000US26005,26,005,"Allegan County, Michigan",2.64,3.08,120287,26223,3376,77696,22824,4920,117222,4234,1838,2396,613,925,171,5,2365,155,43716,41694,59883,59826,58054,1772,57,37003,45191,4614,187,1106,762,5436,24.2,49355,5033,3586,80,83283,103889,120633,114803,5830,121456,61063,60393,9856,102766,1439,216,28,666,5679,91104,45678,45426,22847.0,6401.0
0500000US26007,26,007,"Alpena County, Michigan",2.17,2.77,28274,5080,812,20086,3977,2310,28531,349,178,171,115,64,13,0,42,115,11875,11075,13073,13014,12210,804,59,11164,9234,854,126,268,531,928,17.5,10201,1308,672,29,53950,74418,28490,27019,1471,28880,14412,14468,477,26675,291,15,0,142,1227,23376,11573,11803,4268.0,1616.0
0500000US26009,26,009,"Antrim County, Michigan",2.15,2.60,23919,3969,747,17542,6356,1715,23736,391,173,218,179,66,5,5,106,30,10586,9855,11228,11223,10785,438,5,9326,7675,983,6,335,231,1318,25.2,8467,1493,814,11,72054,93682,23986,22605,1381,24127,12114,12013,525,22303,120,119,0,206,780,19828,9953,9875,3222.0,985.0
0500000US26011,26,011,"Arenac County, Michigan",2.27,2.81,14897,2625,346,10037,1815,1024,14950,127,66,61,41,33,0,0,25,28,5965,5702,6633,6628,6230,398,5,6033,4835,470,11,172,118,494,26.6,5002,697,519,12,58811,72218,14958,14059,899,15077,7708,7369,336,14017,104,57,0,15,527,12234,6240,5994,2279.0,1339.0
0500000US26013,26,013,"Baraga County, Michigan",2.09,2.58,7190,1365,188,5758,926,579,8133,58,45,13,22,31,2,0,0,3,3065,2879,3052,3052,2895,157,0,3970,2278,327,4,32,55,165,18.4,2095,636,159,5,55327,71924,7209,6935,274,8191,4523,3668,143,5895,513,967,11,9,588,6784,3819,2965,1177.0,511.0
0500000US26015,26,015,"Barry County, Michigan",2.57,3.12,62997,13624,2468,42005,11214,3279,61672,1737,612,1125,365,346,88,0,644,294,22894,21240,30427,30389,29081,1308,38,20921,22680,2007,48,488,371,2991,27.7,24606,2926,1512,37,77500,102948,63141,59833,3308,63409,31927,31482,2337,58217,214,89,46,163,1964,48753,24583,24170,11156.0,2982.0
0500000US26017,26,017,"Bay County, Michigan",2.26,2.87,101889,20626,3908,69237,16659,6218,101720,1288,858,430,365,456,108,6,257,96,42263,39794,50691,50658,48460,2198,33,34723,39060,3153,121,591,575,4104,23.1,40982,4693,2768,17,61763,79153,102312,97789,4523,103008,51098,51910,6117,90838,1067,113,60,482,3806,82474,40334,42140,16718.0,6075.0
0500000US26019,26,019,"Benzie County, Michigan",2.34,2.79,18006,3088,585,13208,5175,1469,18056,254,146,108,86,84,28,0,26,30,7373,7171,8420,8406,8146,260,14,7121,6151,726,67,94,97,891,24.6,6350,1170,615,11,74834,98649,18116,17110,1006,18310,9198,9112,457,16728,118,164,0,162,582,15112,7479,7633,2503.0,825.0
0500000US26021,26,021,"Berrien County, Michigan",2.35,2.94,150193,31905,6885,99826,33482,7328,144913,8375,4059,4316,1449,2455,711,21,3474,265,60096,57132,74815,74765,70152,4613,50,49992,52325,5654,178,1847,761,7679,21.2,58833,7138,4101,80,65425,89826,152070,142354,9716,153288,75376,77912,9697,111455,20019,262,33,1045,8017,116692,56668,60024,25020.0,8381.0
0500000US26023,26,023,"Branch County, Michigan",2.57,3.19,43521,9103,1025,27634,5389,2294,43521,1779,712,1067,93,657,2,2,984,41,15407,14326,20826,20826,19647,1179,0,14994,15081,2124,36,412,355,1191,22.7,16144,1950,1492,61,63724,79966,43644,39387,4257,45300,23445,21855,3071,39155,757,65,0,201,1849,33635,17578,16057,8078.0,3543.0
0500000US26025,26,025,"Calhoun County, Michigan",2.44,3.11,130086,30380,6801,83998,21057,7436,128276,5502,2497,3005,690,2831,108,7,1703,163,49943,47772,63774,63538,59462,4076,236,43290,46526,4778,169,1255,804,4701,20.5,48489,8240,2694,39,63177,83388,132190,124500,7690,133778,66004,67774,7914,100683,12835,338,43,491,8014,100696,48748,51948,23579.0,7916.0
0500000US26027,26,027,"Cass County, Michigan",2.41,2.91,51046,10075,1944,33474,8112,3234,50145,1375,737,638,345,347,22,6,463,192,19633,18783,24940,24938,23685,1253,2,17489,17996,2307,98,520,501,1819,24.4,19774,2549,1335,27,70443,95850,51349,47829,3520,51520,25917,25603,2329,43299,2058,364,10,404,2657,40485,20219,20266,8131.0,3704.0
0500000US26029,26,029,"Charlevoix County, Michigan",2.10,2.51,25790,4368,669,18824,6973,1568,25641,467,328,139,139,211,19,2,38,58,11588,11049,12810,12760,12332,428,50,9365,9111,1121,41,215,188,1512,19.9,10022,1216,1063,31,76531,104936,25847,24250,1597,26108,13022,13086,530,24099,130,187,0,94,892,21429,10626,10803,3699.0,978.0
0500000US26031,26,031,"Cheboygan County, Michigan",2.29,2.86,25598,3873,790,18306,4913,2037,25289,576,404,172,178,117,4,0,211,66,10311,9707,11509,11492,10791,701,17,10872,8085,1181,21,135,104,1070,24.8,8510,1516,756,9,62875,82404,25697,24189,1508,25865,13032,12833,440,23010,238,580,3,62,1391,21728,10898,10830,3083.0,1798.0
0500000US26033,26,033,"Chippewa County, Michigan",2.26,2.86,31884,7987,2843,23778,5982,2460,35240,1055,588,467,209,233,1,0,117,495,13023,12367,16244,16061,15222,839,183,14319,11575,1401,115,525,486,974,17.4,10300,4022,831,69,62217,76503,32489,30621,1868,36295,19812,16483,825,24418,2025,4782,11,257,3715,29433,16252,13181,5144.0,1902.0
0500000US26035,26,035,"Clare County, Michigan",2.46,3.10,30844,5511,1076,20571,2989,2400,30952,266,150,116,60,63,38,0,5,100,11227,10302,11920,11918,10789,1129,2,13908,7585,1288,32,260,228,1154,29.9,8584,1304,832,69,49384,68316,30934,27769,3165,31218,15709,15509,715,28981,294,111,1,64,950,25088,12599,12489,4435.0,2632.0
0500000US26037,26,037,"Clinton County, Michigan",2.49,2.99,78802,18970,5080,53488,19854,4074,77439,2187,1248,939,366,1087,135,3,429,167,30445,28572,41221,41146,39571,1575,75,23240,29808,2079,164,533,250,6395,23.9,28878,8360,2260,73,88210,112690,78935,76617,2318,79626,39531,40095,4147,69548,1460,125,7,410,2703,61704,30276,31428,13890.0,2637.0
0500000US26039,26,039,"Crawford County, Michigan",2.12,2.63,13203,2147,237,9419,2093,1196,13161,208,122,86,53,82,0,0,37,36,5930,5601,5643,5605,5148,457,38,5689,3739,594,37,132,104,425,25.7,3881,927,321,19,60392,68758,13211,12540,671,13369,6794,6575,326,12232,53,32,0,62,553,10962,5500,5462,1910.0,897.0
0500000US26041,26,041,"Delta County, Michigan",2.26,2.86,36092,7064,1291,25387,5636,2917,36459,354,195,159,139,158,8,6,35,8,14688,13918,15743,15743,15077,666,0,15018,12123,1314,60,299,186,858,18.2,11770,2281,953,73,57809,81442,36357,34600,1757,36813,18484,18329,560,33107,69,560,1,85,2255,29644,14711,14933,5773.0,1930.0
0500000US26043,26,043,"Dickinson County, Michigan",2.15,2.66,25590,4930,864,18405,4831,2081,25533,421,231,190,105,89,106,0,105,16,11012,10423,12322,12313,11870,443,9,9091,9070,979,40,349,241,1061,17.0,9805,1629,421,15,65156,81228,25711,24766,945,25954,13073,12881,511,23956,90,108,36,144,1034,20588,10408,10180,4066.0,680.0
0500000US26045,26,045,"Eaton County, Michigan",2.36,2.91,107207,22837,5161,73500,24061,6441,104579,4551,2501,2050,477,2171,692,0,1057,154,43467,41414,56789,56638,54074,2564,151,32532,38561,4779,301,849,775,8050,22.7,41648,9955,2434,37,79597,96970,108183,103444,4739,109130,53898,55232,6891,87084,7352,237,29,609,4515,85052,41684,43368,17676.0,4550.0
0500000US26047,26,047,"Emmet County, Michigan",2.22,2.70,33708,6479,1371,24468,10561,1731,33614,511,325,186,123,130,15,19,170,54,14554,13835,17446,17336,16778,558,110,11335,12333,1472,40,625,270,1762,19.9,12888,2205,1626,59,78112,109768,33788,31621,2167,34125,16953,17172,714,30396,153,503,10,197,1983,27778,13686,14092,5108.0,938.0
0500000US26049,26,049,"Genesee County, Michigan",2.38,2.97,398281,88328,16139,257130,65333,20420,391809,11496,7072,4424,1591,4890,1251,24,2645,1095,158622,149936,189680,189612,174311,15301,68,134391,134312,15518,1605,1533,1275,16910,26.9,146016,18039,10021,235,62281,84062,400741,381324,19417,403305,195402,207903,17176,282456,77056,847,56,1952,19401,309719,147547,162172,72189.0,23518.0
0500000US26051,26,051,"Gladwin County, Michigan",2.26,2.83,25467,4340,540,17170,3253,1763,25377,316,211,105,121,93,11,0,40,51,10256,9697,10198,10161,9472,689,37,11314,7550,546,4,102,216,928,29.8,7918,996,536,22,55349,74057,25503,23439,2064,25693,13052,12641,575,23816,81,106,2,73,929,20736,10423,10313,3800.0,2110.0
0500000US26053,26,053,"Gogebic County, Michigan",2.00,2.58,14009,2314,466,10757,2559,1222,14151,168,111,57,73,47,7,0,29,12,6363,6007,6514,6514,6091,423,0,5723,4879,437,21,175,44,453,19.1,4604,1074,412,1,52732,73627,14099,13382,717,14319,7353,6966,291,12954,59,346,30,16,537,11916,6113,5803,1848.0,447.0
0500000US26055,26,055,"Grand Traverse County, Michigan",2.34,2.90,94268,20156,4505,67177,28504,5110,94220,1946,1298,648,627,548,46,28,388,309,38904,37014,50944,50787,48850,1937,157,28601,34113,4378,219,1052,1152,7336,20.6,40471,4392,3784,203,81647,105300,95279,91195,4084,96166,47649,48517,3242,87013,789,408,4,142,3913,76857,37503,39354,15651.0,3052.0
0500000US26057,26,057,"Gratiot County, Michigan",2.40,2.86,35455,9508,3016,26269,5357,1844,40830,555,210,345,54,163,45,20,206,67,13806,12695,18119,18116,17359,757,3,16231,13569,1138,24,673,283,1303,23.9,13914,2335,1062,48,63556,83011,36933,35368,1565,41385,22349,19036,3171,34329,2387,104,0,128,1097,32961,18056,14905,6492.0,2369.0
0500000US26059,26,059,"Hillsdale County, Michigan",2.47,2.98,44109,10025,2380,28811,6695,2594,44991,663,374,289,86,158,34,0,306,79,16286,15336,21130,21113,20188,925,17,15908,15209,1786,37,874,295,1610,24.0,16380,2329,1443,36,64242,81816,45368,42452,2916,45654,22852,22802,1283,42051,313,20,0,209,1661,35549,17762,17787,7645.0,2816.0
0500000US26061,26,061,"Houghton County, Michigan",2.33,3.02,33306,13064,7228,20713,8167,2008,35687,2006,594,1412,389,1218,178,4,109,108,13310,12686,17979,17857,16837,1020,122,13144,10672,1687,406,1750,385,1849,15.6,12804,3122,877,34,58899,80899,37164,35274,1890,37693,20622,17071,697,34270,416,172,3,327,724,28925,15870,13055,5836.0,1217.0
0500000US26063,26,063,"Huron County, Michigan",2.16,2.78,30589,5582,782,21411,4286,1638,30599,514,244,270,120,170,7,21,134,62,12892,11795,14358,14356,13762,594,2,11503,10683,1124,82,523,95,1030,20.9,10865,1425,1417,55,58870,76624,30819,29347,1472,31113,15568,15545,886,29021,106,50,16,145,709,24967,12450,12517,4800.0,1730.0
0500000US26065,26,065,"Ingham County, Michigan",2.27,3.03,265997,89938,46855,164858,72522,10765,257343,26570,11935,14635,2483,15013,3519,39,4713,803,112203,105684,150959,150853,141447,9406,106,84080,91636,11082,3334,5641,2900,24041,20.5,104668,30922,5713,144,65526,89065,282287,268407,13880,283913,138738,145175,24806,188967,31296,674,43,2253,18265,215027,103441,111586,43083.0,11170.0
0500000US26067,26,067,"Ionia County, Michigan",2.71,3.29,63183,14035,2606,42485,8659,3406,65656,918,478,440,303,135,10,8,432,30,21895,20470,32289,32178,30912,1266,111,22255,24062,2590,381,564,182,2784,27.1,25292,3851,1742,27,75611,88563,63279,59958,3321,66574,35824,30750,3539,56781,2212,336,14,223,3165,52235,28417,23818,11429.0,4226.0
0500000US26069,26,069,"Iosco County, Michigan",2.14,2.80,25074,4025,614,17655,3785,2399,24830,517,362,155,156,177,26,0,66,92,10653,9950,10354,10329,9659,670,25,11253,7544,766,13,346,119,684,21.0,8030,1004,615,10,50066,67180,25141,23983,1158,25347,12668,12679,719,23131,232,38,0,102,927,20909,10355,10554,3411.0,1911.0
0500000US26071,26,071,"Iron County, Michigan",2.05,2.59,11353,1869,243,8534,2028,1068,11562,105,60,45,23,43,0,0,29,10,4946,4608,4691,4690,4439,251,1,5106,3337,286,0,132,101,505,20.0,3460,674,302,3,55940,71732,11426,10855,571,11667,5903,5764,268,10576,110,99,0,111,434,9590,4897,4693,1626.0,475.0
0500000US26073,26,073,"Isabella County, Michigan",2.38,3.03,59352,21229,12345,33544,11427,2881,62449,2116,651,1465,339,741,227,0,593,216,23745,20347,33969,33926,31758,2168,43,20511,22619,2967,230,2043,377,2380,19.6,24149,5704,1787,118,55237,74216,64060,59095,4965,64565,31404,33161,3281,53579,1574,1633,14,249,3174,51782,24864,26918,8884.0,2945.0
