GEO_ID,county_name,state,county,pop_foreign_born,pop_not_citizen,pop_language_not_english,pop_not_in_labor_force,pop_private_wage_salary_workers,pop_households_fs_snap,pop_no_health_insurance,_pop_total,pop_hispanic,pop_NH_white,pop_NH_black,pop_NH_AIAN,pop_NH_asian,pop_NH_NHPI,pop_NH_some_other,pop_NH_two_or_more,pop_unhoused,pop_not_hs_graduate,pop_commute_drove_or_carpooled
0500000US48275,"Knox County, Texas",48,275,234,101,681,1055,909,175,566,3307,1109,1885,124,6,10,0,3,170,119,331,1292
0500000US48277,"Lamar County, Texas",48,277,2279,942,4521,15858,17629,2494,9678,50669,4871,36121,6086,315,470,250,21,2535,731,3939,19859
0500000US48279,"Lamb County, Texas",48,279,1665,1326,5175,3910,4454,666,3166,12828,7478,4613,417,6,86,45,3,180,192,1727,5397
0500000US48281,"Lampasas County, Texas",48,281,1118,555,2597,8426,6793,733,2885,22715,4657,15785,899,8,244,0,44,1078,233,1304,8273
0500000US48283,"La Salle County, Texas",48,283,353,294,3186,3453,1390,229,999,6839,4910,1336,359,29,6,0,126,73,1141,1355,1968
0500000US48285,"Lavaca County, Texas",48,285,987,742,2218,6632,6775,705,2124,20552,4129,14687,749,0,71,0,32,884,423,1659,8113
0500000US48287,"Lee County, Texas",48,287,1255,690,3121,5861,6013,829,2820,17971,4774,10761,1731,48,42,0,45,570,486,2073,6600
0500000US48289,"Leon County, Texas",48,289,1133,689,1923,6263,4490,551,2773,16263,2712,11525,1168,22,24,0,13,799,79,1456,5602
0500000US48291,"Liberty County, Texas",48,291,16131,12674,31623,34192,30226,5190,25703,103380,40921,50298,7744,93,582,23,175,3544,5180,13966,34250
0500000US48293,"Limestone County, Texas",48,293,2116,1556,3789,8986,5761,1390,3835,22283,5243,12184,3761,11,219,0,32,833,870,2228,7611
0500000US48295,"Lipscomb County, Texas",48,295,442,311,815,878,759,61,519,2918,1127,1637,1,7,0,23,0,123,52,281,1100
0500000US48297,"Live Oak County, Texas",48,297,1008,880,3141,5471,2907,718,1841,11620,4911,5480,225,0,84,76,0,844,1605,1738,3451
0500000US48299,"Llano County, Texas",48,299,1100,739,1999,9936,6597,811,3522,22424,2995,18410,65,53,142,0,166,593,221,1660,7232
0500000US48301,"Loving County, Texas",48,301,2,0,21,7,4,2,0,33,0,31,0,0,2,0,0,0,0,3,25
0500000US48303,"Lubbock County, Texas",48,303,19461,11534,59152,86235,117669,13478,43564,318884,115556,164153,21358,468,7562,249,920,8618,13311,20640,137931
0500000US48305,"Lynn County, Texas",48,305,229,145,1207,1689,1711,256,737,5752,2370,3134,100,3,28,8,2,107,65,551,2268
0500000US48307,"McCulloch County, Texas",48,307,316,286,1693,2615,1995,405,1470,7514,2289,4810,71,4,10,0,0,330,107,728,2603
0500000US48309,"McLennan County, Texas",48,309,22817,16424,48794,77542,100850,11783,37180,266067,71761,143918,35929,368,4499,44,854,8694,9143,19631,107527
0500000US48311,"McMullen County, Texas",48,311,29,29,160,207,119,8,105,700,435,261,0,3,0,0,0,1,0,56,189
0500000US48313,"Madison County, Texas",48,313,1268,842,2387,5320,3806,447,1471,13648,3573,7136,2093,9,155,19,12,651,2240,1530,4358
0500000US48315,"Marion County, Texas",48,315,220,140,153,4170,2892,863,1379,9737,468,6771,2133,40,16,0,6,303,115,981,3437
0500000US48317,"Martin County, Texas",48,317,483,301,1580,1412,1630,194,881,5218,2488,2355,146,0,5,0,85,139,61,595,2222
0500000US48319,"Mason County, Texas",48,319,183,144,714,1795,1007,80,533,3955,749,3157,2,0,8,0,0,39,8,536,1276
0500000US48321,"Matagorda County, Texas",48,321,4282,2998,9214,11024,12714,2628,6430,36329,15889,15025,3511,21,594,16,314,959,382,4600,14069
0500000US48323,"Maverick County, Texas",48,323,17638,9453,47402,17589,15994,5191,13479,58082,55049,1657,103,853,270,44,0,106,463,10979,20197
0500000US48325,"Medina County, Texas",48,325,3478,1499,13174,19871,16068,1902,5946,53547,27578,22304,1540,66,420,52,300,1287,2464,5102,18555
0500000US48327,"Menard County, Texas",48,327,89,85,412,721,431,86,451,1955,503,1375,8,0,0,0,0,69,46,270,644
0500000US48329,"Midland County, Texas",48,329,22346,12643,50698,38757,70021,4750,25167,174801,80341,73917,11202,241,4179,45,769,4107,1924,15769,78940
0500000US48331,"Milam County, Texas",48,331,1591,956,4329,8583,7947,1135,3921,25567,6638,15749,2065,15,129,0,22,949,518,1985,9387
0500000US48333,"Mills County, Texas",48,333,213,116,643,1617,1303,238,472,4511,947,3298,30,1,30,0,22,183,160,382,1805
0500000US48335,"Mitchell County, Texas",48,335,339,227,1867,3493,2764,357,1336,9018,3500,4216,740,25,87,0,19,431,1412,978,3510
0500000US48337,"Montague County, Texas",48,337,663,460,1658,7998,5960,837,3006,21046,2586,17592,14,97,35,4,6,712,331,1811,7279
0500000US48339,"Montgomery County, Texas",48,339,104342,60465,162283,186607,258548,16304,102877,684432,191006,401443,41547,653,22808,477,2751,23747,3178,43594,260399
0500000US48341,"Moore County, Texas",48,341,6428,4995,10293,5374,7927,616,4833,21373,13048,6028,1029,61,449,0,7,751,146,4043,9054
0500000US48343,"Morris County, Texas",48,343,736,482,1300,4345,3547,665,1521,12076,1355,7477,2696,45,129,0,66,308,116,1076,4400
0500000US48345,"Motley County, Texas",48,345,17,6,74,432,405,58,245,1183,119,931,63,1,0,0,0,69,0,130,483
0500000US48347,"Nacogdoches County, Texas",48,347,5211,3505,10342,19835,21197,4205,9918,65162,14101,37202,10724,103,554,26,210,2242,4897,5358,24314
0500000US48349,"Navarro County, Texas",48,349,7042,4525,13057,16536,17712,2635,9939,54711,17568,27636,4983,108,462,364,54,3536,1404,7247,20594
0500000US48351,"Newton County, Texas",48,351,168,83,405,4970,3408,687,2291,12093,439,8971,2097,14,86,21,5,460,149,1293,4101
0500000US48353,"Nolan County, Texas",48,353,646,256,2995,4626,4597,1160,1893,14454,5404,7773,384,98,13,0,50,732,391,1504,5718
0500000US48355,"Nueces County, Texas",48,355,29675,17932,108126,108180,123270,22892,61051,352955,220501,103446,12470,461,8002,192,1125,6758,8479,34462,144773
0500000US48357,"Ochiltree County, Texas",48,357,2713,2052,4503,2257,3914,184,2486,9786,5562,3847,4,80,28,0,50,215,72,1302,4456
0500000US48359,"Oldham County, Texas",48,359,177,116,330,784,571,8,334,2249,625,1402,195,0,7,0,2,18,520,184,742
0500000US48361,"Orange County, Texas",48,361,2709,1363,5616,25834,30180,4455,12604,85307,8216,65488,6462,116,953,88,361,3623,659,4987,34887
0500000US48363,"Palo Pinto County, Texas",48,363,1494,980,3105,10219,9019,1679,5290,29295,6034,21389,677,38,207,0,93,857,289,2557,10596
0500000US48365,"Panola County, Texas",48,365,906,560,2032,8136,7669,969,3819,22726,2359,16166,2543,6,121,3,106,1422,491,2079,8790
0500000US48367,"Parker County, Texas",48,367,7817,4253,14401,44228,63555,2873,21568,165168,24246,130712,2110,258,1404,57,365,6016,1692,9267,67518
0500000US48369,"Parmer County, Texas",48,369,2399,1843,4942,2757,3492,159,2323,9731,6487,2961,28,0,0,0,25,230,95,1940,4334
0500000US48371,"Pecos County, Texas",48,371,2074,965,6809,5433,4447,705,2115,14896,10627,3292,501,14,386,7,0,69,2108,1732,5672
0500000US48373,"Polk County, Texas",48,373,2363,1251,5858,22154,14020,3170,7032,52800,8100,37440,4079,494,295,2,30,2360,3809,6310,16713
0500000US48375,"Potter County, Texas",48,375,16819,10356,32745,36373,39555,6211,21098,115975,45527,48959,11867,222,5479,100,253,3568,6939,16331,44480
0500000US48377,"Presidio County, Texas",48,377,1813,1198,3979,1938,1162,426,1989,5930,4715,1081,0,18,1,0,0,115,5,1281,1740
0500000US48379,"Rains County, Texas",48,379,303,212,797,5016,4199,542,2222,12775,1311,10453,319,59,128,0,35,470,65,931,4455
0500000US48381,"Randall County, Texas",48,381,7575,3197,18797,38095,54588,3917,15907,146070,35886,97071,4589,252,2486,99,795,4892,2825,5939,66468
0500000US48383,"Reagan County, Texas",48,383,384,309,1291,862,933,62,613,3232,2220,715,176,0,46,0,0,75,8,235,1179
0500000US48385,"Real County, Texas",48,385,97,16,349,1506,380,163,440,2802,530,2215,21,0,0,0,0,36,101,182,545
0500000US48387,"Red River County, Texas",48,387,341,247,548,4765,3679,938,1884,11611,869,8456,1892,112,39,5,24,214,175,1080,3900
0500000US48389,"Reeves County, Texas",48,389,2440,1355,7326,4237,3807,735,2041,12664,10798,1465,212,15,23,0,117,34,1047,2345,5013
0500000US48391,"Refugio County, Texas",48,391,204,81,1590,2577,2018,352,1053,6707,3382,2724,415,8,0,0,29,149,150,784,2482
0500000US48393,"Roberts County, Texas",48,393,0,0,20,221,263,11,92,832,55,741,3,0,0,0,0,33,0,34,337
0500000US48395,"Robertson County, Texas",48,395,799,623,1998,5799,4793,1048,1915,17167,3805,9411,2946,21,106,0,8,870,212,1525,6578
0500000US48397,"Rockwall County, Texas",48,397,11054,4296,17140,28651,51233,1759,10622,123617,25723,77844,11233,156,4301,81,557,3722,737,4567,49788
0500000US48399,"Runnels County, Texas",48,399,373,232,2100,2994,3316,414,1613,9874,3442,5925,290,1,11,0,0,205,205,875,4192
0500000US48401,"Rusk County, Texas",48,401,3330,1960,6955,19986,16871,2012,6588,52842,10088,32458,6964,68,191,48,15,3010,5074,5531,19567
0500000US48403,"Sabine County, Texas",48,403,56,25,108,4493,2494,691,1270,10023,165,8472,685,4,71,48,74,504,121,949,3267
0500000US48405,"San Augustine County, Texas",48,405,454,370,642,3314,2321,689,1489,7874,657,5363,1687,30,0,0,0,137,244,878,2343
0500000US48407,"San Jacinto County, Texas",48,407,2525,1431,4604,10943,8462,1862,5002,28441,5452,19576,2469,18,78,0,13,835,144,3421,9458
0500000US48409,"San Patricio County, Texas",48,409,5432,3639,19805,22276,23422,3623,12980,70181,39623,26568,1037,54,747,127,494,1531,681,7285,27206
0500000US48411,"San Saba County, Texas",48,411,463,337,1069,2313,1505,198,1373,5696,1746,3567,141,9,14,9,0,210,648,649,2126
0500000US48413,"Schleicher County, Texas",48,413,216,54,792,842,716,70,534,2381,1266,996,13,0,0,11,0,95,23,352,843
0500000US48415,"Scurry County, Texas",48,415,1010,487,3803,5987,4618,471,2495,16488,7145,8076,537,110,137,0,130,353,1913,1983,6136
0500000US48417,"Shackelford County, Texas",48,417,27,19,210,858,1139,107,421,3175,411,2577,27,3,1,0,8,148,44,153,1385
0500000US48419,"Shelby County, Texas",48,419,1788,1197,3398,8008,7836,1474,5017,24155,4802,14428,3649,164,9,177,30,896,157,2819,9219
0500000US48421,"Sherman County, Texas",48,421,550,408,821,770,730,37,369,2295,1070,1196,3,0,12,0,0,14,36,358,1039
0500000US48423,"Smith County, Texas",48,423,21242,12164,41552,72592,88073,7560,40375,241740,50591,138917,39300,231,4208,98,673,7722,6461,18065,96264
0500000US48425,"Somervell County, Texas",48,425,806,571,1476,2893,3607,203,1177,9691,1759,7450,126,17,0,0,48,291,312,517,3888
0500000US48427,"Starr County, Texas",48,427,17968,12050,54815,20379,15016,8146,18950,66067,64218,1510,232,10,38,0,0,59,536,14726,19805
0500000US48429,"Stephens County, Texas",48,429,808,386,1499,3445,2703,374,1216,9351,2349,6380,282,0,98,0,25,217,523,1043,3546
0500000US48431,"Sterling County, Texas",48,431,174,95,400,442,323,48,379,1468,524,922,2,4,2,0,0,14,34,134,503
0500000US48433,"Stonewall County, Texas",48,433,11,6,63,378,443,41,150,1227,245,960,5,0,0,0,0,17,46,82,538
0500000US48435,"Sutton County, Texas",48,435,297,199,1606,904,1064,85,515,3277,2077,1044,4,11,0,0,83,58,19,415,1421
0500000US48437,"Swisher County, Texas",48,437,307,94,1598,2617,1708,328,1469,6937,3212,2880,536,41,3,0,73,192,642,932,2611
0500000US48439,"Tarrant County, Texas",48,439,373152,215322,607261,525575,901793,74867,359852,2167390,655747,910924,374999,2885,131143,3710,10014,77968,28460,179841,889694
0500000US48441,"Taylor County, Texas",48,441,9837,5506,20968,40302,52665,6088,19597,145863,36641,88918,11193,169,3153,116,895,4778,6866,8933,62520
0500000US48443,"Terrell County, Texas",48,443,7,0,244,413,118,16,127,835,335,424,0,0,0,0,0,76,0,39,254
0500000US48445,"Terry County, Texas",48,445,1178,992,4549,3837,3741,1146,2930,11629,6619,4383,334,52,20,0,0,221,729,1619,4415
0500000US48447,"Throckmorton County, Texas",48,447,57,32,78,528,389,78,338,1639,168,1383,0,0,10,0,0,78,0,75,656
0500000US48449,"Titus County, Texas",48,449,5781,3969,10984,9151,10619,2159,6703,31363,14103,13290,3206,83,0,0,52,629,240,4258,12473
0500000US48451,"Tom Green County, Texas",48,451,7133,3585,26307,34070,41536,4490,17809,119577,48530,61456,4247,120,1598,66,582,2978,5105,10174,49294
0500000US48453,"Travis County, Texas",48,453,240497,142012,376381,291589,595558,32506,160065,1330015,433057,623738,104335,1367,104225,596,6569,56128,27659,76038,480682
0500000US48455,"Trinity County, Texas",48,455,483,332,1318,5993,3856,1005,2222,14046,1569,10801,1105,7,26,0,6,532,139,1161,4588
0500000US48457,"Tyler County, Texas",48,457,415,294,1274,9612,4978,1175,2850,20238,1696,15458,2157,17,87,0,49,774,2129,2223,5864
0500000US48459,"Upshur County, Texas",48,459,1656,1114,2573,14671,14129,1922,5808,42567,4434,32848,3052,27,251,15,65,1875,500,3708,15745
0500000US48461,"Upton County, Texas",48,461,304,138,1213,1214,862,104,585,3191,1747,1358,38,5,14,0,0,29,74,456,1125
0500000US48463,"Uvalde County, Texas",48,463,2718,1459,11518,8329,6697,2041,4533,24881,17635,6360,80,72,267,0,90,377,849,3459,9060
0500000US48465,"Val Verde County, Texas",48,465,9490,4667,28146,14133,12758,3666,7895,47741,38761,7338,572,38,286,8,92,646,1795,6757,18020
0500000US48467,"Van Zandt County, Texas",48,467,2574,1782,5937,21596,20528,2503,11410,62649,8407,50270,1456,214,301,8,188,1805,636,5684,23088
0500000US48469,"Victoria County, Texas",48,469,6501,3713,20287,27091,32839,4948,15560,91413,43995,38746,5026,100,1114,67,394,1971,1414,9081,36932
0500000US48471,"Walker County, Texas",48,471,6114,3417,13947,37032,18559,2736,10275,80209,17492,42497,15730,133,832,263,248,3014,17336,8369,25058
0500000US48473,"Waller County, Texas",48,473,9058,5748,16239,18735,21563,2365,12317,61552,20629,23476,14373,39,1239,17,149,1630,4812,5582,23530
0500000US48475,"Ward County, Texas",48,475,1061,686,3973,2867,3712,400,2089,11144,6263,4053,562,31,92,0,0,143,123,1582,4961
0500000US48477,"Washington County, Texas",48,477,2631,1317,4421,12403,12659,1653,5185,36647,6772,22514,5191,110,529,0,98,1433,2381,2446,14358
0500000US48479,"Webb County, Texas",48,479,68115,45180,214973,71900,89224,19282,73141,269294,255830,9632,1177,114,1339,3,614,585,2720,44823,104144
0500000US48481,"Wharton County, Texas",48,481,3563,2149,10602,12802,14318,2206,5857,41794,17560,18096,4563,90,209,0,55,1221,774,3952,17053
0500000US48483,"Wheeler County, Texas",48,483,451,358,913,1486,1466,263,1014,4862,1233,3331,69,19,50,0,11,149,89,373,2060
0500000US48485,"Wichita County, Texas",48,485,8762,5211,15648,38350,43285,5991,18380,129996,26848,81302,13241,417,2944,149,262,4833,11686,10575,52530
0500000US48487,"Wilbarger County, Texas",48,487,746,399,2115,4286,3817,673,1097,12616,3816,6875,731,12,389,0,36,757,667,1623,5101
0500000US48489,"Willacy County, Texas",48,489,2091,1321,11499,7107,5334,1813,4427,20139,17577,1966,307,0,32,0,0,257,1640,3768,7142
0500000US48491,"Williamson County, Texas",48,491,109040,58904,161075,154828,288290,11096,65764,672688,166454,358479,45037,629,66854,787,4286,30162,4778,26831,253932
0500000US48493,"Wilson County, Texas",48,493,2418,1241,11513,16476,17916,1522,5724,52781,21077,28906,1041,73,336,10,391,947,436,3691,20016
0500000US48495,"Winkler County, Texas",48,495,1140,748,3330,1928,2617,520,1399,7454,4657,2353,294,0,41,4,61,44,109,1274,3321
0500000US48497,"Wise County, Texas",48,497,5998,3650,11807,21078,28723,1959,11035,75005,15852,54653,1219,220,527,13,189,2332,1130,6627,30221
0500000US48499,"Wood County, Texas",48,499,1934,1321,3405,20679,12550,2078,7818,46961,5433,37833,1761,9,256,5,200,1464,1812,4209,14768
0500000US48501,"Yoakum County, Texas",48,501,1673,1276,3663,2090,2043,85,1689,7571,4966,2348,11,0,71,0,0,175,74,1091,2614
0500000US48503,"Young County, Texas",48,503,1369,825,2693,5335,6668,863,3314,18029,3692,13542,104,41,181,0,26,443,267,1442,8071
0500000US48505,"Zapata County, Texas",48,505,3245,2317,10620,4737,3378,1430,3748,13841,12999,662,20,0,84,0,0,76,246,2762,4337
0500000US48507,"Zavala County, Texas",48,507,723,337,5915,3159,2491,1329,1391,9412,8717,569,79,0,47,0,0,0,55,1717,3069
0500000US49001,"Beaver County, Utah",49,001,489,404,792,2416,2049,113,1051,7273,1088,6082,24,4,0,16,7,52,351,308,2738
0500000US49003,"Box Elder County, Utah",49,003,2134,1274,4378,15491,22226,1087,4881,61246,6263,52332,202,265,354,134,122,1574,364,2826,23834
0500000US49005,"Cache County, Utah",49,005,8871,5259,15511,30428,55146,2127,9610,140046,16428,113872,1057,91,2386,595,315,5302,4511,4002,54099
0500000US49007,"Carbon County, Utah",49,007,381,129,971,6937,6325,1135,1254,20517,2728,16801,120,85,51,73,56,603,402,1017,7623
0500000US49009,"Daggett County, Utah",49,009,7,7,16,314,125,15,75,783,22,711,0,27,0,0,2,21,65,41,263
0500000US49011,"Davis County, Utah",49,011,21479,10343,37329,80333,141857,5317,21030,370924,43362,296197,4224,980,7005,3278,2172,13706,2511,9784,144849
0500000US49013,"Duchesne County, Utah",49,013,677,361,1126,5630,6195,720,2401,20185,1509,17115,29,661,97,97,64,613,273,1003,7308
0500000US49015,"Emery County, Utah",49,015,120,88,415,3153,3095,351,657,10046,752,8926,8,75,0,0,12,273,91,338,3854
0500000US49017,"Garfield County, Utah",49,017,80,55,175,1689,1697,114,619,5219,381,4680,3,21,0,27,0,107,286,176,1846
0500000US49019,"Grand County, Utah",49,019,848,388,990,2611,4087,148,1057,9754,1265,7573,0,314,216,126,8,252,159,369,4318
0500000US49021,"Iron County, Utah",49,021,2705,1372,5027,16927,22060,1797,6367,62252,6534,51697,435,738,767,174,179,1728,1201,2429,23735
0500000US49023,"Juab County, Utah",49,023,270,15,420,2715,4577,230,816,12586,687,11413,88,108,0,2,0,288,156,412,5112
0500000US49025,"Kane County, Utah",49,025,205,48,293,2948,2743,82,418,8170,409,7144,17,182,9,17,56,336,292,372,2631
0500000US49027,"Millard County, Utah",49,027,1056,622,1552,3578,4195,208,1515,13315,1805,10834,9,150,273,7,49,188,174,676,4978
0500000US49029,"Morgan County, Utah",49,029,231,43,585,3029,4302,13,609,12802,375,11791,12,9,17,57,228,313,19,158,4825
0500000US49031,"Piute County, Utah",49,031,51,9,95,760,449,53,140,1694,128,1534,2,0,0,0,0,30,7,178,404
0500000US49033,"Rich County, Utah",49,033,18,0,63,678,929,30,186,2631,142,2416,0,21,0,4,1,47,28,33,866
0500000US49035,"Salt Lake County, Utah",49,035,161142,93853,240544,259333,525267,22043,109550,1196523,246878,797051,19966,5407,50316,18193,5235,53477,16462,62822,473964
0500000US49037,"San Juan County, Utah",49,037,248,150,4743,4846,3116,690,2500,14483,833,6490,13,6474,37,55,115,466,401,1058,4424
0500000US49039,"Sanpete County, Utah",49,039,1667,1117,2956,10327,9039,647,2678,29719,3185,24877,267,159,250,139,192,650,2704,1556,10491
0500000US49041,"Sevier County, Utah",49,041,391,233,708,6688,7064,751,2029,22085,1171,20073,25,94,62,42,67,551,420,968,8326
0500000US49043,"Summit County, Utah",49,043,3977,2258,6029,10680,18361,222,3142,42970,4914,35639,126,53,756,87,60,1335,185,1271,16207
0500000US49045,"Tooele County, Utah",49,045,3433,1825,9788,15782,32193,1632,4831,79347,11935,61750,759,296,541,719,601,2746,411,3715,32598
0500000US49047,"Uintah County, Utah",49,047,1137,729,2081,10562,11621,1603,4821,37056,3249,29637,175,1410,296,50,74,2165,343,2253,12906
0500000US49049,"Utah County, Utah",49,049,58150,35721,103810,143422,290071,8173,52811,705400,102417,547434,4909,1598,10925,4720,3136,30261,16282,17836,257455
0500000US49051,"Wasatch County, Utah",49,051,3030,1823,5299,8494,14439,128,2743,36642,5387,29547,65,10,378,145,120,990,225,974,14318
0500000US49053,"Washington County, Utah",49,053,11355,6496,20169,65503,67764,3112,21726,196431,23790,159646,767,889,2232,1231,718,7158,2722,6689,69299
0500000US49055,"Wayne County, Utah",49,055,98,78,91,888,743,81,107,2584,78,2344,9,0,0,0,0,153,23,67,846
0500000US49057,"Weber County, Utah",49,057,18302,10001,37113,62572,105473,5705,23413,269648,51905,199456,2938,854,4093,505,656,9241,3403,13122,111545
0500000US50001,"Addison County, Vermont",50,001,1805,967,2300,11547,15877,1306,1724,37664,1224,33735,340,6,675,26,133,1525,3307,1197,14532
0500000US50003,"Bennington County, Vermont",50,003,1014,366,1315,12578,13727,2310,1986,37269,1047,33822,427,29,317,5,174,1448,1051,1524,13430
0500000US50005,"Caledonia County, Vermont",50,005,767,221,1307,9561,11337,1949,1200,30475,657,28015,219,54,125,2,262,1141,941,1408,11999
0500000US50007,"Chittenden County, Vermont",50,007,13358,4419,14954,43173,77057,5608,5963,169758,4852,145073,3879,133,7423,30,613,7755,10730,4446,66772
0500000US50009,"Essex County, Vermont",50,009,186,65,374,2281,1726,530,291,5982,96,5539,4,41,60,0,2,240,40,471,2263
0500000US50011,"Franklin County, Vermont",50,011,1091,437,1493,14249,19265,2456,1726,50638,1016,46534,124,139,348,4,201,2272,556,2395,20733
0500000US50013,"Grand Isle County, Vermont",50,013,289,134,299,2335,2917,283,250,7450,166,6722,26,100,24,0,41,371,23,240,2957
0500000US50015,"Lamoille County, Vermont",50,015,1121,600,1216,6347,11332,1243,1733,26148,661,23949,233,56,223,0,189,837,601,1195,11968
0500000US50017,"Orange County, Vermont",50,017,625,137,751,9088,11505,1240,1295,29761,538,27606,101,38,170,2,150,1156,577,1152,12159
0500000US50019,"Orleans County, Vermont",50,019,960,260,1548,8891,9476,1738,1186,27606,527,25583,255,110,177,0,44,910,777,1580,10891
0500000US50021,"Rutland County, Vermont",50,021,1335,354,2456,21519,22127,2710,2338,60425,1347,56009,377,14,350,0,56,2272,2042,2632,23983
0500000US50023,"Washington County, Vermont",50,023,1928,695,2295,17553,23429,2600,1834,60017,1664,54646,491,9,488,0,368,2351,1550,1593,23826
0500000US50025,"Windham County, Vermont",50,025,1333,465,1614,14978,16931,2624,1625,45923,1423,41363,378,12,548,0,218,1981,1808,1611,16586
0500000US50027,"Windsor County, Vermont",50,027,1857,826,2213,19129,21760,2437,2083,57990,1327,53435,264,44,592,0,81,2247,914,2247,21309
0500000US51001,"Accomack County, Virginia",51,001,2823,2262,4365,12239,11048,1805,3619,33335,3649,19359,9038,30,240,0,96,923,1290,3982,12443
0500000US51003,"Albemarle County, Virginia",51,003,12119,6699,15716,36737,40205,2100,6721,114919,8647,84395,10344,74,6660,9,432,4358,7969,4579,40175
0500000US51005,"Alleghany County, Virginia",51,005,145,75,212,6505,4423,520,961,14859,237,13516,778,16,60,0,20,232,342,1146,5567
0500000US51007,"Amelia County, Virginia",51,007,258,216,384,4793,4614,727,1025,13462,528,9706,2623,0,24,29,0,552,129,1331,4938
0500000US51009,"Amherst County, Virginia",51,009,548,250,826,10622,11046,1327,2100,31485,926,23215,5326,67,217,18,320,1396,1030,2318,12465
0500000US51011,"Appomattox County, Virginia",51,011,286,105,155,5224,5934,1014,1095,16610,399,12679,2637,1,66,0,246,582,76,884,6734
0500000US51013,"Arlington County, Virginia",51,013,53024,26946,65953,45130,102496,4480,12280,236254,37572,136939,21913,268,24753,82,1646,13081,3053,8381,62811
0500000US51015,"Augusta County, Virginia",51,015,1843,1003,3298,25833,30396,1762,4937,78033,3132,68653,3334,72,334,37,176,2295,2780,4655,34478
0500000US51017,"Bath County, Virginia",51,017,24,10,165,1677,1196,188,99,4100,125,3766,140,0,10,0,14,45,163,506,1626
0500000US51019,"Bedford County, Virginia",51,019,2265,1013,2648,28766,29733,2164,4550,80894,2283,68786,5093,143,1038,0,838,2713,546,4226,31509
0500000US51021,"Bland County, Virginia",51,021,20,2,94,3118,1656,119,269,6199,73,5760,244,2,6,0,0,114,802,379,1973
0500000US51023,"Botetourt County, Virginia",51,023,659,149,719,12277,12462,427,1672,34004,850,30753,872,36,244,59,145,1045,436,1445,13285
0500000US51025,"Brunswick County, Virginia",51,025,458,378,641,6605,4828,1287,763,15841,456,6535,8161,50,87,0,4,548,2088,2136,5846
0500000US51027,"Buchanan County, Virginia",51,027,160,93,534,11038,3675,2056,868,19415,213,18095,739,8,152,0,11,197,1258,3191,4817
0500000US51029,"Buckingham County, Virginia",51,029,310,194,769,7571,4842,1065,1370,16976,447,10332,5193,18,65,0,48,873,2172,1798,5402
0500000US51031,"Campbell County, Virginia",51,031,1893,1013,2478,18019,22764,2735,2553,55312,1924,42496,7832,18,576,26,281,2159,787,3985,23172
0500000US51033,"Caroline County, Virginia",51,033,1625,872,2239,8202,11829,1605,2139,32098,2464,19636,7594,96,315,22,351,1620,952,2383,13671
0500000US51035,"Carroll County, Virginia",51,035,605,365,1111,11524,9553,1903,2604,29157,1191,27165,71,14,82,8,22,604,198,3207,11503
0500000US51036,"Charles City County, Virginia",51,036,143,65,142,2431,2476,309,296,6627,138,2956,2687,366,70,0,30,380,0,637,2787
0500000US51037,"Charlotte County, Virginia",51,037,219,133,223,4272,3324,990,721,11422,295,7790,2817,0,22,0,44,454,152,1359,4370
0500000US51041,"Chesterfield County, Virginia",51,041,37268,18861,49694,96556,143799,9081,24284,377869,44796,213256,86294,121,13612,157,3044,16589,4452,17765,149318
0500000US51043,"Clarke County, Virginia",51,043,937,435,1439,5135,5309,165,787,15216,1184,12474,816,48,132,0,135,427,297,795,5393
0500000US51045,"Craig County, Virginia",51,045,33,6,88,1807,1599,169,151,4856,72,4638,3,0,0,0,83,60,18,443,1612
0500000US51047,"Culpeper County, Virginia",51,047,5363,3254,7535,15218,19861,1849,6286,54397,8473,35002,6804,138,600,27,335,3018,1692,4417,21679
0500000US51049,"Cumberland County, Virginia",51,049,164,50,234,3284,3126,850,397,9818,201,6290,2887,5,0,14,13,408,32,994,4060
0500000US51051,"Dickenson County, Virginia",51,051,32,0,104,6427,3485,1376,576,13733,101,13381,134,27,13,0,6,71,453,1546,4476
0500000US51053,"Dinwiddie County, Virginia",51,053,949,452,1384,8981,10240,1587,1670,28191,1236,17533,8415,7,168,0,220,612,657,1872,11757
0500000US51057,"Essex County, Virginia",51,057,438,302,677,4434,3388,571,933,10623,488,5653,3914,11,107,62,29,359,116,1184,3637
0500000US51059,"Fairfax County, Virginia",51,059,354016,134541,422170,267808,444423,17970,80532,1147837,202057,537118,108252,1038,227854,482,9206,61830,10398,53957,386819
0500000US51061,"Fauquier County, Virginia",51,061,6601,2621,8522,19470,27902,1288,4574,74577,9257,55792,4665,39,1298,25,357,3144,356,3877,30370
0500000US51063,"Floyd County, Virginia",51,063,410,277,516,5196,5786,534,1127,15593,469,14372,392,0,57,0,37,266,111,1046,6449
0500000US51065,"Fluvanna County, Virginia",51,065,754,246,1125,9172,9779,685,1793,28092,1288,21055,3311,29,251,0,352,1806,1333,1324,10724
0500000US51067,"Franklin County, Virginia",51,067,1176,554,1627,21038,19686,2939,3704,55130,2062,47208,3748,86,329,12,43,1642,1225,3506,20553
0500000US51069,"Frederick County, Virginia",51,069,7421,3923,10702,26684,36147,2070,5968,95008,11843,73583,4167,85,1852,42,476,2960,1498,6696,39514
0500000US51071,"Giles County, Virginia",51,071,352,110,536,5949,5452,741,1063,16557,291,15515,448,2,76,19,15,191,163,985,6930
