GEO_ID,county_name,state,county,alpr_total,pop_foreign_born,pop_not_citizen,pop_language_not_english,pop_not_in_labor_force,pop_private_wage_salary_workers,pop_households_fs_snap,pop_no_health_insurance,_pop_total,pop_hispanic,pop_NH_white,pop_NH_black,pop_NH_AIAN,pop_NH_asian,pop_NH_NHPI,pop_NH_some_other,pop_NH_two_or_more,pop_unhoused,pop_not_hs_graduate,pop_commute_drove_or_carpooled,pct_foreign_born,pct_not_citizen,pct_language_not_english,pct_not_in_labor_force,rate_unemployment,pct_private_wage_salary_workers,pct_households_fs_snap,pct_no_health_insurance,pct_people_impoverished,pct_hispanic,pct_NH_white,pct_NH_black,pct_NH_AIAN,pct_NH_asian,pct_NH_NHPI,pct_NH_some_other,pct_NH_two_or_more,pct_unhoused,pct_not_hs_graduate,pct_commute_drove_or_carpooled,gini_index,pct_republican_vote,task_force_model,warrant_service_officer,jail_enforcement_model
0500000US45087,"Union County, South Carolina",45,087,2,391,298,611,10203,8765,2276,2774,26885,559,17272,7387,81,43,5,36,1502,409,3473,9920,1.5,76.2,2.4,46.5,7.9,81.2,19.6,10.5,22.6,2.1,64.2,27.5,0.3,0.2,0.0,0.1,5.6,1.52,17.9,95.2,0.4691,65.9289,1.0,1.0,0.0
0500000US45089,"Williamsburg County, South Carolina",45,089,0,689,531,726,12546,9077,2582,3118,30282,758,9744,19119,74,238,0,65,284,1633,3172,10713,2.3,77.1,2.5,50.1,4.0,75.7,21.0,10.9,23.3,2.5,32.2,63.1,0.2,0.8,0.0,0.2,0.9,5.39,14.3,90.7,0.4987,38.5485,0.0,0.0,0.0
0500000US45091,"York County, South Carolina",45,091,64,19814,10791,24474,76271,123605,7393,22244,293673,21772,194624,53428,1057,8838,23,1881,12050,3740,14780,116844,6.7,54.5,8.8,32.8,4.1,82.7,6.5,7.6,8.4,7.4,66.3,18.2,0.4,3.0,0.0,0.6,4.1,1.27,7.4,79.7,0.4331,58.8029,0.0,0.0,1.0
0500000US46003,"Aurora County, South Dakota",46,003,0,123,99,173,686,892,47,133,2642,184,2279,15,7,6,0,8,143,84,140,1112,4.7,80.5,7.1,33.3,1.2,66.1,4.4,5.2,10.6,7.0,86.3,0.6,0.3,0.2,0.0,0.3,5.4,3.18,8.0,82.8,0.4322,75.8076,0.0,0.0,0.0
0500000US46005,"Beadle County, South Dakota",46,005,0,2329,1362,3449,4672,7307,851,1398,19309,2878,13156,189,208,1892,4,74,908,621,1551,8159,12.1,58.5,19.0,32.4,1.9,77.2,11.3,7.4,13.6,14.9,68.1,1.0,1.1,9.8,0.0,0.4,4.7,3.22,12.5,86.4,0.4485,68.8445,0.0,0.0,0.0
0500000US46007,"Bennett County, South Dakota",46,007,0,55,32,369,1172,718,156,914,3345,169,1149,6,1874,49,0,0,98,42,238,912,1.6,58.2,12.0,49.8,10.0,67.6,17.0,27.7,29.9,5.1,34.3,0.2,56.0,1.5,0.0,0.0,2.9,1.26,13.7,87.0,0.4444,62.1324,0.0,0.0,0.0
0500000US46009,"Bon Homme County, South Dakota",46,009,0,55,44,446,3039,1906,152,287,7044,166,6064,164,393,7,0,29,221,1530,486,2370,0.8,80.0,6.7,51.8,2.2,69.1,6.3,5.2,10.6,2.4,86.1,2.3,5.6,0.1,0.0,0.4,3.1,21.72,9.4,86.9,0.4311,74.7326,0.0,0.0,0.0
0500000US46011,"Brookings County, South Dakota",46,011,14,2184,1594,3264,8918,13892,610,1793,35353,1609,30925,371,277,1160,0,10,1001,3257,555,15438,6.2,73.0,9.7,31.0,3.7,72.9,4.4,5.1,13.2,4.6,87.5,1.0,0.8,3.3,0.0,0.0,2.8,9.21,2.9,83.1,0.4154,,0.0,0.0,0.0
0500000US46013,"Brown County, South Dakota",46,013,0,1619,974,2345,9609,15140,1441,2126,37877,1770,32081,495,1088,1114,28,32,1269,1099,1574,17283,4.3,60.2,6.6,31.9,3.3,76.3,8.8,5.7,11.7,4.7,84.7,1.3,2.9,2.9,0.1,0.1,3.4,2.9,6.3,89.0,0.4592,,0.0,0.0,0.0
0500000US46015,"Brule County, South Dakota",46,015,1,72,35,280,1529,1628,122,351,5283,121,4289,34,531,0,0,0,308,347,327,2004,1.4,48.6,5.6,36.7,1.5,62.7,6.2,6.8,10.7,2.3,81.2,0.6,10.1,0.0,0.0,0.0,5.8,6.57,9.2,79.5,0.4436,69.9133,0.0,0.0,0.0
0500000US46017,"Buffalo County, South Dakota",46,017,0,0,0,14,537,250,120,777,1808,31,316,0,1414,0,0,17,30,0,101,470,0.0,-666666666.0,0.9,45.3,10.8,43.3,23.6,43.0,33.9,1.7,17.5,0.0,78.2,0.0,0.0,0.9,1.7,0.0,11.9,82.7,0.4952,35.1931,0.0,0.0,0.0
0500000US46019,"Butte County, South Dakota",46,019,0,141,29,267,2549,4015,324,1220,10676,456,9395,0,114,50,16,18,627,159,771,4800,1.3,20.6,2.7,30.6,1.8,70.6,7.5,11.5,8.6,4.3,88.0,0.0,1.1,0.5,0.1,0.2,5.9,1.49,10.6,86.3,0.4573,79.1814,0.0,0.0,0.0
0500000US46021,"Campbell County, South Dakota",46,021,0,73,72,99,462,529,43,77,1593,125,1412,0,8,1,0,0,47,2,96,512,4.6,98.6,6.5,35.8,3.1,65.8,5.7,4.8,7.7,7.8,88.6,0.0,0.5,0.1,0.0,0.0,3.0,0.13,7.8,63.8,0.4737,84.4498,0.0,0.0,0.0
0500000US46023,"Charles Mix County, South Dakota",46,023,0,78,35,579,2597,2380,430,1548,9281,274,5916,14,2509,54,0,3,511,337,516,3203,0.8,44.9,6.8,38.4,5.8,60.8,14.2,17.1,24.0,3.0,63.7,0.2,27.0,0.6,0.0,0.0,5.5,3.63,9.0,82.8,0.4612,70.5671,0.0,0.0,0.0
0500000US46025,"Clark County, South Dakota",46,025,0,104,87,243,1160,1137,25,269,3917,209,3554,21,23,27,0,8,75,143,242,1242,2.7,83.7,6.8,40.6,4.0,69.9,1.9,7.0,10.9,5.3,90.7,0.5,0.6,0.7,0.0,0.2,1.9,3.65,9.4,80.1,0.4407,75.0271,0.0,0.0,0.0
0500000US46027,"Clay County, South Dakota",46,027,0,575,398,604,4180,5454,547,1359,15219,504,12807,278,392,452,0,6,780,2493,586,6308,3.8,69.2,4.2,32.5,7.0,68.1,9.9,9.1,19.7,3.3,84.2,1.8,2.6,3.0,0.0,0.0,5.1,16.38,7.7,81.2,0.4801,45.5011,0.0,0.0,0.0
0500000US46029,"Codington County, South Dakota",46,029,0,372,171,811,7332,12398,628,1782,28767,946,25997,198,536,176,0,122,792,549,1193,14111,1.3,46.0,3.0,31.8,1.9,80.5,5.0,6.3,8.8,3.3,90.4,0.7,1.9,0.6,0.0,0.4,2.8,1.91,6.1,92.1,0.4276,69.2006,0.0,0.0,0.0
0500000US46031,"Corson County, South Dakota",46,031,0,0,0,469,1156,443,283,645,3806,20,1138,0,2532,0,0,0,116,0,292,801,0.0,-666666666.0,13.7,43.6,23.5,38.8,25.1,16.9,44.2,0.5,29.9,0.0,66.5,0.0,0.0,0.0,3.0,0.0,13.9,71.5,0.5318,55.2056,0.0,0.0,0.0
0500000US46033,"Custer County, South Dakota",46,033,0,236,63,477,3487,2872,204,948,8892,274,7801,29,177,39,0,123,449,224,385,3403,2.7,26.7,5.6,44.8,2.3,68.3,4.6,10.8,9.0,3.1,87.7,0.3,2.0,0.4,0.0,1.4,5.0,2.52,5.3,83.2,0.4708,71.8714,0.0,0.0,0.0
0500000US46035,"Davison County, South Dakota",46,035,0,397,288,643,5002,8154,679,1579,19952,1017,17606,133,626,99,0,130,341,712,1153,9144,2.0,72.5,3.4,31.7,0.9,76.4,7.6,8.0,11.2,5.1,88.2,0.7,3.1,0.5,0.0,0.7,1.7,3.57,8.5,86.6,0.4416,67.6474,0.0,0.0,0.0
0500000US46037,"Day County, South Dakota",46,037,0,95,78,199,1875,1761,168,450,5437,154,4514,2,534,4,0,3,226,135,255,2034,1.7,82.1,3.9,42.5,2.1,71.0,7.1,8.5,14.8,2.8,83.0,0.0,9.8,0.1,0.0,0.1,4.2,2.48,6.6,83.7,0.4578,63.9836,0.0,0.0,0.0
0500000US46039,"Deuel County, South Dakota",46,039,0,65,32,226,1252,1671,61,296,4328,136,4062,22,0,4,0,0,104,36,198,1756,1.5,49.2,5.6,36.7,2.1,79.0,3.5,6.9,8.8,3.1,93.9,0.5,0.0,0.1,0.0,0.0,2.4,0.83,6.7,84.2,0.4004,74.7171,0.0,0.0,0.0
0500000US46041,"Dewey County, South Dakota",46,041,0,22,19,283,1301,679,359,1086,5205,54,1094,27,3841,3,0,0,186,86,366,1413,0.4,86.4,6.1,38.3,13.9,37.7,21.2,21.2,33.0,1.0,21.0,0.5,73.8,0.1,0.0,0.0,3.6,1.65,13.3,80.8,0.4507,42.3838,0.0,0.0,0.0
0500000US46043,"Douglas County, South Dakota",46,043,0,86,73,107,686,908,21,435,2828,84,2597,18,60,0,0,1,68,137,179,1222,3.0,84.9,4.1,31.4,0.5,61.0,1.8,16.0,11.0,3.0,91.8,0.6,2.1,0.0,0.0,0.0,2.4,4.84,9.4,83.1,0.4554,85.585,0.0,0.0,0.0
0500000US46045,"Edmunds County, South Dakota",46,045,0,94,63,243,1253,1179,57,175,4048,108,3796,2,20,30,0,3,89,106,228,1343,2.3,67.0,6.6,39.5,1.1,62.2,3.5,4.4,9.9,2.7,93.8,0.0,0.5,0.7,0.0,0.1,2.2,2.62,7.9,74.2,0.4699,79.6652,0.0,0.0,0.0
0500000US46047,"Fall River County, South Dakota",46,047,3,195,138,286,2948,1639,382,926,7258,249,6088,0,372,140,47,20,342,285,512,2541,2.7,70.8,4.1,47.4,2.5,51.4,10.5,13.2,16.6,3.4,83.9,0.0,5.1,1.9,0.6,0.3,4.7,3.93,8.8,83.1,0.4209,73.3505,0.0,0.0,0.0
0500000US46049,"Faulk County, South Dakota",46,049,0,14,7,126,665,576,12,130,2126,28,2021,0,5,5,0,0,67,185,125,724,0.7,50.0,6.2,39.8,5.3,60.5,1.4,6.3,28.3,1.3,95.1,0.0,0.2,0.2,0.0,0.0,3.2,8.7,8.8,76.2,0.5029,81.4159,0.0,0.0,0.0
0500000US46051,"Grant County, South Dakota",46,051,0,494,378,775,1893,3342,230,576,7563,559,6751,28,21,59,0,0,145,311,442,3343,6.5,76.5,10.8,30.9,2.7,81.3,7.6,7.8,11.6,7.4,89.3,0.4,0.3,0.8,0.0,0.0,1.9,4.11,8.4,83.9,0.4237,71.4601,0.0,0.0,0.0
0500000US46053,"Gregory County, South Dakota",46,053,0,44,9,78,1101,1394,127,326,4016,24,3462,35,162,43,10,0,280,72,210,1666,1.1,20.5,2.1,35.3,2.3,71.0,7.9,8.3,9.5,0.6,86.2,0.9,4.0,1.1,0.2,0.0,7.0,1.79,7.5,85.4,0.4318,78.959,0.0,0.0,0.0
0500000US46055,"Haakon County, South Dakota",46,055,0,0,0,16,535,517,21,113,1722,2,1550,22,108,0,0,24,16,54,45,704,0.0,-666666666.0,1.0,38.4,0.0,60.3,3.1,6.7,7.7,0.1,90.0,1.3,6.3,0.0,0.0,1.4,0.9,3.14,3.6,82.1,0.4245,,0.0,0.0,0.0
0500000US46057,"Hamlin County, South Dakota",46,057,0,249,219,325,1362,2332,71,475,6373,375,5810,9,11,17,0,10,141,174,300,2668,3.9,88.0,5.7,30.0,0.5,73.7,3.2,7.7,6.9,5.9,91.2,0.1,0.2,0.3,0.0,0.2,2.2,2.73,8.1,85.4,0.4183,79.3552,0.0,0.0,0.0
0500000US46059,"Hand County, South Dakota",46,059,0,28,27,103,796,1126,54,153,3140,65,2895,15,45,3,0,63,54,72,104,1289,0.9,96.4,3.5,32.2,0.8,67.7,3.8,5.0,5.2,2.1,92.2,0.5,1.4,0.1,0.0,2.0,1.7,2.29,4.9,78.8,0.4713,78.0045,0.0,0.0,0.0
0500000US46061,"Hanson County, South Dakota",46,061,0,42,31,176,779,1238,35,340,3472,48,3186,12,0,0,0,0,226,57,151,1491,1.2,73.8,5.5,29.8,1.8,68.9,3.1,9.8,7.0,1.4,91.8,0.3,0.0,0.0,0.0,0.0,6.5,1.64,6.8,82.9,0.4057,78.739,0.0,0.0,0.0
0500000US46063,"Harding County, South Dakota",46,063,0,11,2,30,229,369,10,32,1148,16,1047,17,6,0,0,16,46,40,51,470,1.0,18.2,2.8,24.8,0.9,53.7,2.0,2.8,6.3,1.4,91.2,1.5,0.5,0.0,0.0,1.4,4.0,3.48,6.2,69.1,0.4152,91.9512,0.0,0.0,0.0
0500000US46065,"Hughes County, South Dakota",46,065,0,197,46,684,4848,5239,446,1128,17664,580,14162,9,1900,116,0,0,897,960,406,8011,1.1,23.4,4.1,35.0,1.0,58.7,6.1,6.7,9.2,3.3,80.2,0.1,10.8,0.7,0.0,0.0,5.1,5.43,3.3,90.4,0.4196,,0.0,1.0,0.0
0500000US46067,"Hutchinson County, South Dakota",46,067,0,141,77,404,1935,2665,231,365,7404,200,6723,8,60,25,0,8,380,468,333,3052,1.9,54.6,5.9,34.4,1.6,73.3,7.9,5.1,12.2,2.7,90.8,0.1,0.8,0.3,0.0,0.1,5.1,6.32,6.7,85.4,0.4342,78.1049,0.0,0.0,0.0
0500000US46069,"Hyde County, South Dakota",46,069,0,5,1,10,375,353,12,70,1191,19,1025,3,11,0,0,0,133,49,92,430,0.4,20.0,0.9,36.8,3.7,56.8,2.4,6.1,5.7,1.6,86.1,0.3,0.9,0.0,0.0,0.0,11.2,4.11,10.0,72.8,0.3946,,0.0,0.0,0.0
0500000US46071,"Jackson County, South Dakota",46,071,0,0,0,127,1115,388,195,756,2802,12,1026,0,1715,0,0,0,49,40,155,648,0.0,-666666666.0,5.0,56.7,7.2,49.2,23.5,27.4,42.4,0.4,36.6,0.0,61.2,0.0,0.0,0.0,1.7,1.43,9.1,82.7,0.5181,66.6962,0.0,0.0,0.0
0500000US46073,"Jerauld County, South Dakota",46,073,0,60,44,55,423,688,27,59,1772,124,1584,0,0,0,0,3,61,40,84,732,3.4,73.3,3.3,30.2,1.7,71.7,3.4,3.4,8.3,7.0,89.4,0.0,0.0,0.0,0.0,0.2,3.4,2.26,6.4,77.4,0.4675,70.8709,0.0,0.0,0.0
0500000US46075,"Jones County, South Dakota",46,075,0,47,47,53,259,325,4,87,1004,10,805,0,175,0,0,3,11,0,43,318,4.7,100.0,6.3,35.5,2.1,70.7,1.2,8.7,18.3,1.0,80.2,0.0,17.4,0.0,0.0,0.3,1.1,0.0,6.8,69.6,0.42,86.7273,0.0,0.0,0.0
0500000US46077,"Kingsbury County, South Dakota",46,077,0,50,20,139,1442,1927,83,274,5244,152,4787,0,47,23,0,19,216,138,265,2209,1.0,40.0,2.8,35.7,1.0,75.0,3.9,5.3,10.6,2.9,91.3,0.0,0.9,0.4,0.0,0.4,4.1,2.63,7.3,86.6,0.3969,71.0104,0.0,0.0,0.0
0500000US46079,"Lake County, South Dakota",46,079,16,405,270,518,3142,3872,246,428,10972,577,9748,80,270,81,19,28,169,534,505,4776,3.7,66.7,5.0,34.6,3.0,67.7,5.2,4.0,8.4,5.3,88.8,0.7,2.5,0.7,0.2,0.3,1.5,4.87,6.6,83.8,0.4694,64.6631,0.0,0.0,0.0
0500000US46081,"Lawrence County, South Dakota",46,081,0,555,177,1227,8515,11555,1027,2407,27233,1057,24182,69,675,122,22,66,1040,929,911,12579,2.0,31.9,4.7,36.3,1.7,78.7,8.5,8.9,11.6,3.9,88.8,0.3,2.5,0.4,0.1,0.2,3.8,3.41,4.6,87.1,0.4559,64.2741,0.0,0.0,0.0
0500000US46083,"Lincoln County, South Dakota",46,083,3,3448,1691,3841,13133,33792,919,2900,70638,2226,62872,1616,212,1217,0,386,2109,307,1618,33977,4.9,49.0,5.8,24.4,1.7,84.3,3.3,4.1,5.6,3.2,89.0,2.3,0.3,1.7,0.0,0.5,3.0,0.43,3.5,85.7,0.4381,62.1576,0.0,0.0,0.0
0500000US46085,"Lyman County, South Dakota",46,085,0,22,17,128,1196,850,136,789,3724,44,2127,1,1464,1,13,1,73,73,251,1235,0.6,77.3,3.7,42.7,4.0,55.5,11.4,21.3,23.7,1.2,57.1,0.0,39.3,0.0,0.3,0.0,2.0,1.96,10.6,81.6,0.5054,68.6247,0.0,0.0,0.0
0500000US46087,"McCook County, South Dakota",46,087,0,90,72,204,1314,2274,112,437,5751,206,5328,16,34,0,0,12,155,187,206,2466,1.6,80.0,3.8,30.6,1.8,77.6,5.0,7.8,6.8,3.6,92.6,0.3,0.6,0.0,0.0,0.2,2.7,3.25,5.5,85.1,0.3897,73.4741,0.0,0.0,0.0
0500000US46089,"McPherson County, South Dakota",46,089,0,6,6,303,787,710,29,39,2145,3,2076,0,3,0,4,0,59,321,262,777,0.3,100.0,14.9,43.5,1.1,70.3,3.2,1.9,12.9,0.1,96.8,0.0,0.1,0.0,0.2,0.0,2.8,14.97,16.6,77.1,0.5256,83.6798,0.0,0.0,0.0
0500000US46091,"Marshall County, South Dakota",46,091,0,134,108,240,1228,1628,26,169,4344,278,3636,5,239,8,0,13,165,140,224,1904,3.1,80.6,5.9,36.2,0.3,75.6,1.6,3.9,6.1,6.4,83.7,0.1,5.5,0.2,0.0,0.3,3.8,3.22,7.6,88.8,0.4487,61.0716,0.0,0.0,0.0
0500000US46093,"Meade County, South Dakota",46,093,0,509,276,976,7683,11220,708,2701,30546,1489,25971,533,480,211,14,201,1647,1075,1057,13846,1.7,54.2,3.4,30.9,3.2,74.3,5.9,9.4,7.1,4.9,85.0,1.7,1.6,0.7,0.0,0.7,5.4,3.52,5.0,84.1,0.391,74.2026,0.0,0.0,0.0
0500000US46095,"Mellette County, South Dakota",46,095,0,0,0,340,610,328,159,474,1943,17,674,0,1089,0,7,10,146,46,209,616,0.0,-666666666.0,19.1,41.3,12.5,43.3,24.8,25.0,41.7,0.9,34.7,0.0,56.0,0.0,0.4,0.5,7.5,2.37,16.5,82.3,0.5013,58.6486,0.0,0.0,0.0
0500000US46097,"Miner County, South Dakota",46,097,0,3,0,29,684,866,64,132,2300,30,2208,16,17,4,0,0,25,66,89,996,0.1,0.0,1.3,36.7,0.3,73.6,6.9,5.9,11.2,1.3,96.0,0.7,0.7,0.2,0.0,0.0,1.1,2.87,5.4,85.4,0.521,72.0651,0.0,0.0,0.0
0500000US46099,"Minnehaha County, South Dakota",46,099,31,15410,8335,19489,40682,95478,7124,16331,203289,13457,159712,12724,3588,3158,80,675,9895,5620,9829,94883,7.6,54.1,10.3,25.9,2.5,84.3,8.4,8.2,8.8,6.6,78.6,6.3,1.8,1.6,0.0,0.3,4.9,2.76,7.3,85.0,0.4395,55.1593,0.0,1.0,0.0
0500000US46101,"Moody County, South Dakota",46,101,0,261,164,428,1668,2192,108,693,6397,371,4729,13,796,108,3,0,377,91,208,2588,4.1,62.8,7.2,34.1,2.8,70.0,4.2,11.0,11.6,5.8,73.9,0.2,12.4,1.7,0.0,0.0,5.9,1.42,4.9,84.1,0.4134,64.8479,0.0,0.0,0.0
0500000US46102,"Oglala Lakota County, South Dakota",46,102,0,22,0,1793,6244,556,1446,5887,13491,259,950,9,12248,0,0,0,25,440,1828,2317,0.2,0.0,14.6,66.2,16.4,21.4,49.5,44.6,57.6,1.9,7.0,0.1,90.8,0.0,0.0,0.0,0.2,3.26,25.6,86.5,0.5046,,0.0,0.0,0.0
0500000US46103,"Pennington County, South Dakota",46,103,9,2809,1411,4673,32534,43136,3738,11217,113512,6444,88293,1244,6831,1401,20,770,8509,3786,4299,48488,2.5,50.2,4.4,35.6,3.2,77.6,8.1,10.2,11.2,5.7,77.8,1.1,6.0,1.2,0.0,0.7,7.5,3.34,5.4,86.5,0.4602,61.8752,0.0,0.0,0.0
0500000US46105,"Perkins County, South Dakota",46,105,0,39,12,27,801,907,107,316,3001,32,2762,0,35,20,0,8,144,84,111,936,1.3,30.8,1.0,33.4,4.9,60.1,8.2,10.7,13.7,1.1,92.0,0.0,1.2,0.7,0.0,0.3,4.8,2.8,5.1,62.1,0.5201,84.3495,0.0,0.0,0.0
0500000US46107,"Potter County, South Dakota",46,107,0,32,8,64,743,825,22,99,2388,0,2227,37,21,15,0,29,59,62,66,1001,1.3,25.0,2.8,38.5,2.6,71.2,2.1,4.3,6.2,0.0,93.3,1.5,0.9,0.6,0.0,1.2,2.5,2.6,3.7,88.3,0.4089,,0.0,0.0,0.0
0500000US46109,"Roberts County, South Dakota",46,109,1,118,70,507,3046,2680,386,1820,10221,269,5770,33,3522,83,0,15,529,234,561,3506,1.2,59.3,5.3,39.8,6.0,62.1,10.6,18.2,15.7,2.6,56.5,0.3,34.5,0.8,0.0,0.1,5.2,2.29,8.5,83.4,0.4265,60.5929,0.0,0.0,0.0
0500000US46111,"Sanborn County, South Dakota",46,111,0,40,23,109,567,782,54,124,2384,123,2150,0,56,0,0,0,55,50,178,939,1.7,57.5,4.9,31.2,0.6,63.5,5.7,5.3,8.5,5.2,90.2,0.0,2.3,0.0,0.0,0.0,2.3,2.1,11.1,77.0,0.3992,76.6502,0.0,0.0,0.0
0500000US46115,"Spink County, South Dakota",46,115,0,67,52,282,1995,1940,107,573,6219,175,5757,97,24,0,0,3,163,276,285,2259,1.1,77.6,4.8,39.3,1.3,64.0,4.3,9.4,10.1,2.8,92.6,1.6,0.4,0.0,0.0,0.0,2.6,4.44,6.3,75.6,0.4222,68.3339,0.0,0.0,0.0
0500000US46117,"Stanley County, South Dakota",46,117,0,42,0,147,801,980,30,104,3015,66,2651,0,78,0,0,28,192,0,122,1455,1.4,0.0,5.1,32.7,0.5,59.7,2.3,3.4,5.1,2.2,87.9,0.0,2.6,0.0,0.0,0.9,6.4,0.0,5.5,89.1,0.3804,72.6225,0.0,0.0,0.0
0500000US46119,"Sully County, South Dakota",46,119,0,73,70,83,384,588,31,101,1526,0,1320,69,60,0,0,6,71,2,42,706,4.8,95.9,5.7,30.7,0.0,67.7,4.9,6.6,6.3,0.0,86.5,4.5,3.9,0.0,0.0,0.4,4.7,0.13,3.9,81.4,0.4466,,0.0,0.0,0.0
0500000US46121,"Todd County, South Dakota",46,121,0,228,180,3250,2983,1210,1023,2084,9244,224,747,41,7541,287,5,22,377,167,772,2154,2.5,78.9,39.2,49.9,18.7,49.9,40.2,22.8,48.4,2.4,8.1,0.4,81.6,3.1,0.1,0.2,4.1,1.81,16.5,90.2,0.5085,23.3772,0.0,0.0,0.0
0500000US46123,"Tripp County, South Dakota",46,123,0,96,50,200,1786,1751,231,762,5611,107,4485,44,770,25,0,5,175,220,474,2082,1.7,52.1,3.8,40.4,1.8,67.6,10.2,14.1,18.4,1.9,79.9,0.8,13.7,0.4,0.0,0.1,3.1,3.92,11.9,82.3,0.4473,81.0098,0.0,0.0,0.0
0500000US46125,"Turner County, South Dakota",46,125,0,175,153,316,2125,3480,304,606,8882,314,8263,37,44,27,12,3,182,245,421,4028,2.0,87.4,3.8,30.9,2.2,75.3,8.5,7.0,9.3,3.5,93.0,0.4,0.5,0.3,0.1,0.0,2.0,2.76,7.0,88.2,0.4,74.3499,0.0,0.0,0.0
0500000US46127,"Union County, South Dakota",46,127,0,342,230,490,4278,7240,303,868,17081,823,15101,160,127,190,18,27,635,135,513,7974,2.0,67.3,3.0,31.6,3.0,80.9,4.1,5.1,6.2,4.8,88.4,0.9,0.7,1.1,0.1,0.2,3.7,0.79,4.3,89.4,0.4704,69.4006,0.0,0.0,0.0
0500000US46129,"Walworth County, South Dakota",46,129,0,21,11,191,1598,1689,182,547,5271,29,4120,18,561,32,0,12,499,160,320,2144,0.4,52.4,3.9,38.5,3.5,68.4,7.5,10.6,14.9,0.6,78.2,0.3,10.6,0.6,0.0,0.2,9.5,3.04,8.4,87.0,0.4489,78.6699,0.0,0.0,0.0
0500000US46135,"Yankton County, South Dakota",46,135,2,680,507,1252,7284,8981,712,1250,23414,1370,20356,366,480,75,0,2,765,1893,1039,10004,2.9,74.6,5.7,38.1,1.4,77.0,7.3,5.6,11.9,5.9,86.9,1.6,2.1,0.3,0.0,0.0,3.3,8.08,6.4,87.9,0.4443,,0.0,0.0,0.0
0500000US46137,"Ziebach County, South Dakota",46,137,0,9,9,377,686,217,186,617,2377,35,644,0,1646,0,7,0,45,0,148,624,0.4,100.0,17.2,36.8,23.5,24.1,25.3,26.0,33.5,1.5,27.1,0.0,69.2,0.0,0.3,0.0,1.9,0.0,10.1,70.3,0.5235,49.6799,0.0,0.0,0.0
0500000US47001,"Anderson County, Tennessee",47,001,23,2568,1145,3713,26935,28523,3901,6613,79153,3226,68364,2604,120,1102,10,539,3188,1157,4906,30157,3.2,44.6,5.0,41.9,3.7,79.7,11.9,8.5,13.4,4.1,86.4,3.3,0.2,1.4,0.0,0.7,4.0,1.46,8.7,85.2,0.4526,67.2595,0.0,0.0,0.0
0500000US47003,"Bedford County, Tennessee",47,003,19,4510,3742,6873,14815,19098,1997,7521,52237,8364,38007,3309,69,441,0,24,2023,759,5059,21438,8.6,83.0,14.1,36.4,4.2,77.1,10.2,14.6,12.6,16.0,72.8,6.3,0.1,0.8,0.0,0.0,3.9,1.45,14.7,88.1,0.424,78.5067,0.0,1.0,0.0
0500000US47005,"Benton County, Tennessee",47,005,0,407,221,379,6530,4580,1126,1606,16006,454,14350,233,0,166,101,0,702,186,1342,5316,2.5,54.3,2.5,49.6,5.3,72.8,15.8,10.1,17.8,2.8,89.7,1.5,0.0,1.0,0.6,0.0,4.4,1.16,11.5,87.6,0.4273,81.0744,0.0,0.0,0.0
0500000US47007,"Bledsoe County, Tennessee",47,007,0,328,165,450,6803,4771,878,2395,15032,525,13010,910,45,26,0,9,507,1201,2337,5499,2.2,50.3,3.1,52.3,1.8,78.4,18.1,17.3,20.7,3.5,86.5,6.1,0.3,0.2,0.0,0.1,3.4,7.99,19.7,93.4,0.4358,84.8651,0.0,0.0,0.0
0500000US47009,"Blount County, Tennessee",47,009,43,4418,2279,4885,45021,55677,3281,12982,139333,6517,123265,3515,73,1067,35,731,4130,1876,8887,57702,3.2,51.6,3.7,39.0,3.5,82.3,5.9,9.4,8.4,4.7,88.5,2.5,0.1,0.8,0.0,0.5,3.0,1.35,8.8,86.1,0.4323,73.2391,0.0,0.0,0.0
0500000US47011,"Bradley County, Tennessee",47,011,5,6545,3302,9588,34352,40392,4973,11128,111065,9320,90175,4598,150,1275,24,809,4714,2755,8648,45245,5.9,50.5,9.1,38.3,6.6,78.1,11.7,10.1,12.7,8.4,81.2,4.1,0.1,1.1,0.0,0.7,4.2,2.48,11.3,89.4,0.4421,78.8612,1.0,1.0,1.0
0500000US47013,"Campbell County, Tennessee",47,013,4,334,187,419,15847,12304,3181,3432,39761,636,38035,190,5,74,14,31,776,551,4772,14027,0.8,56.0,1.1,48.5,5.0,77.0,18.5,8.7,18.5,1.6,95.7,0.5,0.0,0.2,0.0,0.1,2.0,1.39,16.5,89.4,0.4485,84.4603,0.0,0.0,0.0
0500000US47015,"Cannon County, Tennessee",47,015,2,120,91,246,5232,4772,603,1242,14818,460,13617,337,19,0,0,12,373,131,1464,5564,0.8,75.8,1.8,44.2,2.8,74.3,10.4,8.5,18.3,3.1,91.9,2.3,0.1,0.0,0.0,0.1,2.5,0.88,14.0,88.9,0.442,82.5752,0.0,0.0,0.0
0500000US47017,"Carroll County, Tennessee",47,017,0,419,199,531,10803,8947,1438,2804,28641,899,23982,2385,33,87,0,26,1229,1183,2111,10205,1.5,47.5,2.0,46.8,4.5,76.3,12.5,9.9,17.0,3.1,83.7,8.3,0.1,0.3,0.0,0.1,4.3,4.13,10.8,88.4,0.4363,80.3484,0.0,0.0,0.0
